
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2013-10-31T04:13:06Z,,3.466621125116944,72.697131335735321,3.631070125848055,72.934020264074206,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
57,1,3.60077784396708,72.714671557769179,0,,,,,,,,,,,,,,,,,,,,,,
58,1,3.599712001159787,72.715027704834938,0,,,,,,,,,,,,,,,,,,,,,,
59,1,3.598734922707081,72.715383768081665,0,,,,,,,,,,,,,,,,,,,,,,
60,1,3.598202001303434,72.715472783893347,0,,,,,,,,,,,,,,,,,,,,,,
61,1,3.597846608608961,72.715561799705029,0,,,,,,,,,,,,,,,,,,,,,,
62,1,3.597313687205315,72.715828847140074,0,,,,,,,,,,,,,,,,,,,,,,
63,1,3.596958378329873,72.715917862951756,0,,,,,,,,,,,,,,,,,,,,,,
64,1,3.596425456926227,72.716095978394151,0,,,,,,,,,,,,,,,,,,,,,,
65,1,3.595714839175344,72.716274010017514,0,,,,,,,,,,,,,,,,,,,,,,
66,1,3.59544837847352,72.716363025829196,0,,,,,,,,,,,,,,,,,,,,,,
67,1,3.595004305243492,72.716452125459909,0,,,,,,,,,,,,,,,,,,,,,,
68,1,3.594560148194432,72.716630157083273,0,,,,,,,,,,,,,,,,,,,,,,
69,1,3.593938462436199,72.716808272525668,0,,,,,,,,,,,,,,,,,,,,,,
70,1,3.593316692858934,72.71689728833735,0,,,,,,,,,,,,,,,,,,,,,,
71,1,3.592606158927083,72.716986387968063,0,,,,,,,,,,,,,,,,,,,,,,
72,1,3.592517310753465,72.717075403779745,0,,,,,,,,,,,,,,,,,,,,,,
73,1,3.591237561777234,72.717136088758707,0,,,,,,,,,,,,,,,,,,,,,,
74,1,3.590793404728174,72.717136088758707,0,,,,,,,,,,,,,,,,,,,,,,
75,1,3.590171635150909,72.717136172577739,0,,,,,,,,,,,,,,,,,,,,,,
76,1,3.589727561920881,72.717136172577739,0,,,,,,,,,,,,,,,,,,,,,,
77,1,3.589194556698203,72.71713625639677,0,,,,,,,,,,,,,,,,,,,,,,
78,1,3.588572787120938,72.716958308592439,0,,,,,,,,,,,,,,,,,,,,,,
79,1,3.58768455684185,72.716869376599789,0,,,,,,,,,,,,,,,,,,,,,,
80,1,3.586885090917349,72.716780444607139,0,,,,,,,,,,,,,,,,,,,,,,
81,1,3.586352169513702,72.716602412983775,0,,,,,,,,,,,,,,,,,,,,,,
82,1,3.585996860638261,72.716513480991125,0,,,,,,,,,,,,,,,,,,,,,,
83,1,3.585197394713759,72.716246517375112,0,,,,,,,,,,,,,,,,,,,,,,
84,1,3.584575625136495,72.715890537947416,0,,,,,,,,,,,,,,,,,,,,,,
85,1,3.583687311038375,72.715267678722739,0,,,,,,,,,,,,,,,,,,,,,,
86,1,3.58306554146111,72.714911699295044,0,,,,,,,,,,,,,,,,,,,,,,
87,1,3.582354923710227,72.714555719867349,0,,,,,,,,,,,,,,,,,,,,,,
88,1,3.581733154132962,72.714110808447003,0,,,,,,,,,,,,,,,,,,,,,,
89,1,3.580844923853874,72.71366698667407,0,,,,,,,,,,,,,,,,,,,,,,
90,1,3.579512955620885,72.713135406374931,0,,,,,,,,,,,,,,,,,,,,,,
91,1,3.578447867184877,72.712692506611347,0,,,,,,,,,,,,,,,,,,,,,,
92,1,3.577205585315824,72.712072245776653,0,,,,,,,,,,,,,,,,,,,,,,
93,1,3.576229093596339,72.711716266348958,0,,,,,,,,,,,,,,,,,,,,,,
94,1,3.574897209182382,72.711359867826104,0,,,,,,,,,,,,,,,,,,,,,,
95,1,3.573654089123011,72.711092568933964,0,,,,,,,,,,,,,,,,,,,,,,
96,1,3.572321785613894,72.710646903142333,0,,,,,,,,,,,,,,,,,,,,,,
97,1,3.571877628564835,72.710468703880906,0,,,,,,,,,,,,,,,,,,,,,,
98,1,3.571256110444665,72.710468703880906,0,,,,,,,,,,,,,,,,,,,,,,
99,1,3.570368215441704,72.710468703880906,0,,,,,,,,,,,,,,,,,,,,,,
100,1,3.569568749517202,72.710290336981416,0,,,,,,,,,,,,,,,,,,,,,,
101,1,3.568769367411733,72.710201069712639,0,,,,,,,,,,,,,,,,,,,,,,
102,1,3.568325126543641,72.710111886262894,0,,,,,,,,,,,,,,,,,,,,,,
103,1,3.56770352460444,72.710111802443862,0,,,,,,,,,,,,,,,,,,,,,,
104,1,3.567259451374412,72.710111802443862,0,,,,,,,,,,,,,,,,,,,,,,
105,1,3.565749451518059,72.710022451356053,0,,,,,,,,,,,,,,,,,,,,,,
106,1,3.564323773607612,72.709929496049881,0,,,,,,,,,,,,,,,,,,,,,,
107,1,3.563522128388286,72.709838720038533,0,,,,,,,,,,,,,,,,,,,,,,
108,1,3.56143687851727,72.709699999541044,0,,,,,,,,,,,,,,,,,,,,,,
109,1,3.56090378947556,72.709700083360076,0,,,,,,,,,,,,,,,,,,,,,,
110,1,3.559926459565759,72.709700334817171,0,,,,,,,,,,,,,,,,,,,,,,
111,1,3.558949129655957,72.709522387012839,0,,,,,,,,,,,,,,,,,,,,,,
112,1,3.558504888787866,72.709522470831871,0,,,,,,,,,,,,,,,,,,,,,,
113,1,3.557971799746156,72.709344523027539,0,,,,,,,,,,,,,,,,,,,,,,
114,1,3.557261098176241,72.709166491404176,0,,,,,,,,,,,,,,,,,,,,,,
115,1,3.556550312787294,72.709077559411526,0,,,,,,,,,,,,,,,,,,,,,,
116,1,3.55575067922473,72.709077727049589,0,,,,,,,,,,,,,,,,,,,,,,
117,1,3.555217674002051,72.709077810868621,0,,,,,,,,,,,,,,,,,,,,,,
118,1,3.553973799571395,72.709077978506684,0,,,,,,,,,,,,,,,,,,,,,,
119,1,3.553174249827862,72.709078062325716,0,,,,,,,,,,,,,,,,,,,,,,
120,1,3.552374700084329,72.709078229963779,0,,,,,,,,,,,,,,,,,,,,,,
121,1,3.551486218348145,72.709078313782811,0,,,,,,,,,,,,,,,,,,,,,,
122,1,3.550597820430994,72.709434544667602,0,,,,,,,,,,,,,,,,,,,,,,
123,1,3.549798270687461,72.70970175974071,0,,,,,,,,,,,,,,,,,,,,,,
124,1,3.549265181645751,72.710057990625501,0,,,,,,,,,,,,,,,,,,,,,,
125,1,3.548643328249454,72.710325205698609,0,,,,,,,,,,,,,,,,,,,,,,
126,1,3.5483767837286,72.710592336952686,0,,,,,,,,,,,,,,,,,,,,,,
127,1,3.54793262667954,72.710859468206763,0,,,,,,,,,,,,,,,,,,,,,,
128,1,3.547577317804098,72.71112659946084,0,,,,,,,,,,,,,,,,,,,,,,
129,1,3.547133076936007,72.711304714903235,0,,,,,,,,,,,,,,,,,,,,,,
130,1,3.54651122353971,72.711571846157312,0,,,,,,,,,,,,,,,,,,,,,,
131,1,3.545889370143414,72.712106108665466,0,,,,,,,,,,,,,,,,,,,,,,
132,1,3.545267516747117,72.71228414028883,0,,,,,,,,,,,,,,,,,,,,,,
133,1,3.544556815177202,72.712551271542907,0,,,,,,,,,,,,,,,,,,,,,,
134,1,3.543934961780906,72.712818402796984,0,,,,,,,,,,,,,,,,,,,,,,
135,1,3.543313108384609,72.713174549862742,0,,,,,,,,,,,,,,,,,,,,,,
136,1,3.542957799509168,72.713352581486106,0,,,,,,,,,,,,,,,,,,,,,,
137,1,3.542158249765635,72.713797744363546,0,,,,,,,,,,,,,,,,,,,,,,
138,1,3.541447632014751,72.714153891429305,0,,,,,,,,,,,,,,,,,,,,,,
139,1,3.540736930444837,72.714510038495064,0,,,,,,,,,,,,,,,,,,,,,,
140,1,3.540381621569395,72.714599054306746,0,,,,,,,,,,,,,,,,,,,,,,
141,1,3.539848616346717,72.714866185560822,0,,,,,,,,,,,,,,,,,,,,,,
142,1,3.538960218429565,72.715133316814899,0,,,,,,,,,,,,,,,,,,,,,,
143,1,3.538782605901361,72.715311432257295,0,,,,,,,,,,,,,,,,,,,,,,
144,1,3.537450050935149,72.715400448068976,0,,,,,,,,,,,,,,,,,,,,,,
145,1,3.536650501191616,72.71557847969234,0,,,,,,,,,,,,,,,,,,,,,,
146,1,3.535229098051786,72.715934542939067,0,,,,,,,,,,,,,,,,,,,,,,
147,1,3.534251935780048,72.71611257456243,0,,,,,,,,,,,,,,,,,,,,,,
148,1,3.533807694911957,72.716201590374112,0,,,,,,,,,,,,,,,,,,,,,,
149,1,3.533274689689279,72.716290606185794,0,,,,,,,,,,,,,,,,,,,,,,
150,1,3.532563988119364,72.716290606185794,0,,,,,,,,,,,,,,,,,,,,,,
151,1,3.532030899077654,72.716290606185794,0,,,,,,,,,,,,,,,,,,,,,,
152,1,3.531675506383181,72.716290606185794,0,,,,,,,,,,,,,,,,,,,,,,
153,1,3.531142501160502,72.716290606185794,0,,,,,,,,,,,,,,,,,,,,,,
154,1,3.530431799590588,72.716290606185794,0,,,,,,,,,,,,,,,,,,,,,,
155,1,3.529898710548878,72.716290522366762,0,,,,,,,,,,,,,,,,,,,,,,
156,1,3.529276773333549,72.71620150655508,0,,,,,,,,,,,,,,,,,,,,,,
157,1,3.528654836118221,72.716112490743399,0,,,,,,,,,,,,,,,,,,,,,,
158,1,3.527855286374688,72.716112490743399,0,,,,,,,,,,,,,,,,,,,,,,
159,1,3.5267891921103,72.716112406924367,0,,,,,,,,,,,,,,,,,,,,,,
160,1,3.525811862200499,72.71629043854773,0,,,,,,,,,,,,,,,,,,,,,,
161,1,3.524745684117079,72.716468386352062,0,,,,,,,,,,,,,,,,,,,,,,
162,1,3.523679589852691,72.716735349968076,0,,,,,,,,,,,,,,,,,,,,,,
163,1,3.523146500810981,72.716913381591439,0,,,,,,,,,,,,,,,,,,,,,,
164,1,3.522613495588303,72.717091413214803,0,,,,,,,,,,,,,,,,,,,,,,
165,1,3.521725013852119,72.717269361019135,0,,,,,,,,,,,,,,,,,,,,,,
166,1,3.520569987595081,72.717536324635148,0,,,,,,,,,,,,,,,,,,,,,,
167,1,3.520214594900608,72.71762534044683,0,,,,,,,,,,,,,,,,,,,,,,
168,1,3.519770270213485,72.717714356258512,0,,,,,,,,,,,,,,,,,,,,,,
169,1,3.518655560910702,72.718061450868845,0,,,,,,,,,,,,,,,,,,,,,,
170,1,3.518389100208879,72.718061450868845,0,,,,,,,,,,,,,,,,,,,,,,
171,1,3.517944859340787,72.71815063431859,0,,,,,,,,,,,,,,,,,,,,,,
172,1,3.516967529430985,72.718150801956654,0,,,,,,,,,,,,,,,,,,,,,,
173,1,3.515457194298506,72.718329085037112,0,,,,,,,,,,,,,,,,,,,,,,
174,1,3.514746492728591,72.718418184667826,0,,,,,,,,,,,,,,,,,,,,,,
175,1,3.514124555513263,72.718507284298539,0,,,,,,,,,,,,,,,,,,,,,,
176,1,3.513591550290585,72.718685399740934,0,,,,,,,,,,,,,,,,,,,,,,
177,1,3.512880764901638,72.71886351518333,0,,,,,,,,,,,,,,,,,,,,,,
178,1,3.512170063331723,72.718952614814043,0,,,,,,,,,,,,,,,,,,,,,,
179,1,3.511637058109045,72.71921974606812,0,,,,,,,,,,,,,,,,,,,,,,
180,1,3.511103969067335,72.719397777691483,0,,,,,,,,,,,,,,,,,,,,,,
181,1,3.510482115671039,72.719575893133879,0,,,,,,,,,,,,,,,,,,,,,,
182,1,3.509504869580269,72.719843108206987,0,,,,,,,,,,,,,,,,,,,,,,
183,1,3.508883016183972,72.720199255272746,0,,,,,,,,,,,,,,,,,,,,,,
184,1,3.508261162787676,72.720466386526823,0,,,,,,,,,,,,,,,,,,,,,,
185,1,3.507816921919584,72.7207335177809,0,,,,,,,,,,,,,,,,,,,,,,
186,1,3.506040209904313,72.721178764477372,0,,,,,,,,,,,,,,,,,,,,,,
187,1,3.50524066016078,72.721712943166494,0,,,,,,,,,,,,,,,,,,,,,,
188,1,3.504707654938102,72.721980074420571,0,,,,,,,,,,,,,,,,,,,,,,
189,1,3.503997037187219,72.722425237298012,0,,,,,,,,,,,,,,,,,,,,,,
190,1,3.50346403196454,72.722692284733057,0,,,,,,,,,,,,,,,,,,,,,,
191,1,3.502931026741862,72.723048347979784,0,,,,,,,,,,,,,,,,,,,,,,
192,1,3.502397937700152,72.723226379603148,0,,,,,,,,,,,,,,,,,,,,,,
193,1,3.501598471775651,72.723582526668906,0,,,,,,,,,,,,,,,,,,,,,,
194,1,3.501154314726591,72.723849574103951,0,,,,,,,,,,,,,,,,,,,,,,
195,1,3.500710157677531,72.724116621538997,0,,,,,,,,,,,,,,,,,,,,,,
196,1,3.500088304281235,72.724472684785724,0,,,,,,,,,,,,,,,,,,,,,,
197,1,3.499555299058557,72.724917847663164,0,,,,,,,,,,,,,,,,,,,,,,
198,1,3.498666984960437,72.725451942533255,0,,,,,,,,,,,,,,,,,,,,,,
199,1,3.497689822688699,72.726075053215027,0,,,,,,,,,,,,,,,,,,,,,,
200,1,3.496801508590579,72.726787263527513,0,,,,,,,,,,,,,,,,,,,,,,
201,1,3.496090890839696,72.727499390020967,0,,,,,,,,,,,,,,,,,,,,,,
202,1,3.494936116039753,72.728300532326102,0,,,,,,,,,,,,,,,,,,,,,,
203,1,3.494314346462488,72.728834627196193,0,,,,,,,,,,,,,,,,,,,,,,
204,1,3.493959037587047,72.72919069044292,0,,,,,,,,,,,,,,,,,,,,,,
205,1,3.493514880537987,72.729724701493979,0,,,,,,,,,,,,,,,,,,,,,,
206,1,3.492715330794454,72.730614775791764,0,,,,,,,,,,,,,,,,,,,,,,
207,1,3.492271257564425,72.731237802654505,0,,,,,,,,,,,,,,,,,,,,,,
208,1,3.491738252341747,72.732127793133259,0,,,,,,,,,,,,,,,,,,,,,,
209,1,3.491382943466306,72.732839835807681,0,,,,,,,,,,,,,,,,,,,,,,
210,1,3.491116482764482,72.733373930677772,0,,,,,,,,,,,,,,,,,,,,,,
211,1,3.490761173889041,72.734174905344844,0,,,,,,,,,,,,,,,,,,,,,,
212,1,3.490317100659013,72.734886948019266,0,,,,,,,,,,,,,,,,,,,,,,
213,1,3.490139404311776,72.735420959070325,0,,,,,,,,,,,,,,,,,,,,,,
214,1,3.489961791783571,72.736133001744747,0,,,,,,,,,,,,,,,,,,,,,,
215,1,3.489784179255366,72.736934060230851,0,,,,,,,,,,,,,,,,,,,,,,
216,1,3.489606566727161,72.737824050709605,0,,,,,,,,,,,,,,,,,,,,,,
217,1,3.489517886191607,72.738892156630754,0,,,,,,,,,,,,,,,,,,,,,,
218,1,3.489517886191607,72.739515099674463,0,,,,,,,,,,,,,,,,,,,,,,
219,1,3.489517970010638,72.739960178732872,0,,,,,,,,,,,,,,,,,,,,,,
220,1,3.48942912183702,72.740494189783931,0,,,,,,,,,,,,,,,,,,,,,,
221,1,3.489251509308815,72.741295164451003,0,,,,,,,,,,,,,,,,,,,,,,
222,1,3.488896284252405,72.742185238748789,0,,,,,,,,,,,,,,,,,,,,,,
223,1,3.488718587905169,72.742808181792498,0,,,,,,,,,,,,,,,,,,,,,,
224,1,3.488629823550582,72.743342192843556,0,,,,,,,,,,,,,,,,,,,,,,
225,1,3.488629907369614,72.744054235517979,0,,,,,,,,,,,,,,,,,,,,,,
226,1,3.488541059195995,72.744677262380719,0,,,,,,,,,,,,,,,,,,,,,,
227,1,3.488541143015027,72.745300205424428,0,,,,,,,,,,,,,,,,,,,,,,
228,1,3.488541226834059,72.745923232287169,0,,,,,,,,,,,,,,,,,,,,,,
229,1,3.48854131065309,72.746902238577604,0,,,,,,,,,,,,,,,,,,,,,,
230,1,3.48854131065309,72.747703213244677,0,,,,,,,,,,,,,,,,,,,,,,
231,1,3.488541394472122,72.74797017686069,0,,,,,,,,,,,,,,,,,,,,,,
232,1,3.488541394472122,72.748415172100067,0,,,,,,,,,,,,,,,,,,,,,,
233,1,3.488541478291154,72.749127214774489,0,,,,,,,,,,,,,,,,,,,,,,
234,1,3.488376857712865,72.749943109229207,0,,,,,,,,,,,,,,,,,,,,,,
235,1,3.488377025350928,72.751278849318624,0,,,,,,,,,,,,,,,,,,,,,,
236,1,3.488288260996342,72.751991143450141,0,,,,,,,,,,,,,,,,,,,,,,
237,1,3.488199496641755,72.752703353762627,0,,,,,,,,,,,,,,,,,,,,,,
238,1,3.488199580460787,72.753415564075112,0,,,,,,,,,,,,,,,,,,,,,,
239,1,3.4881108161062,72.754751052707434,0,,,,,,,,,,,,,,,,,,,,,,
240,1,3.488110899925232,72.755730310454965,0,,,,,,,,,,,,,,,,,,,,,,
241,1,3.488110983744264,72.756620552390814,0,,,,,,,,,,,,,,,,,,,,,,
242,1,3.488110983744264,72.757154731079936,0,,,,,,,,,,,,,,,,,,,,,,
243,1,3.488111067563295,72.757688909769058,0,,,,,,,,,,,,,,,,,,,,,,
244,1,3.488022303208709,72.758579151704907,0,,,,,,,,,,,,,,,,,,,,,,
245,1,3.487933538854122,72.759380294010043,0,,,,,,,,,,,,,,,,,,,,,,
246,1,3.487933538854122,72.760092504322529,0,,,,,,,,,,,,,,,,,,,,,,
247,1,3.487933622673154,72.761071678251028,0,,,,,,,,,,,,,,,,,,,,,,
248,1,3.487844942137599,72.762585030868649,0,,,,,,,,,,,,,,,,,,,,,,
249,1,3.487756093963981,72.763297157362103,0,,,,,,,,,,,,,,,,,,,,,,
250,1,3.487756261602044,72.764810342341661,0,,,,,,,,,,,,,,,,,,,,,,
251,1,3.487667497247458,72.766323527321219,0,,,,,,,,,,,,,,,,,,,,,,
252,1,3.487667497247458,72.766857538372278,0,,,,,,,,,,,,,,,,,,,,,,
253,1,3.487667497247458,72.767658680677414,0,,,,,,,,,,,,,,,,,,,,,,
254,1,3.487667581066489,72.768192691728473,0,,,,,,,,,,,,,,,,,,,,,,
255,1,3.487667664885521,72.770061856135726,0,,,,,,,,,,,,,,,,,,,,,,
256,1,3.487667748704553,72.771307909861207,0,,,,,,,,,,,,,,,,,,,,,,
257,1,3.487578900530934,72.772108884528279,0,,,,,,,,,,,,,,,,,,,,,,
258,1,3.487312439829111,72.772820927202702,0,,,,,,,,,,,,,,,,,,,,,,
259,1,3.48695713095367,72.773621985688806,0,,,,,,,,,,,,,,,,,,,,,,
260,1,3.486690670251846,72.774155912920833,0,,,,,,,,,,,,,,,,,,,,,,
261,1,3.486157665029168,72.774867955595255,0,,,,,,,,,,,,,,,,,,,,,,
262,1,3.485891204327345,72.775579914450645,0,,,,,,,,,,,,,,,,,,,,,,
263,1,3.485447047278285,72.776291873306036,0,,,,,,,,,,,,,,,,,,,,,,
264,1,3.48482527770102,72.777448827400804,0,,,,,,,,,,,,,,,,,,,,,,
265,1,3.484292272478342,72.778338817879558,0,,,,,,,,,,,,,,,,,,,,,,
266,1,3.483226262032986,72.779673719778657,0,,,,,,,,,,,,,,,,,,,,,,
267,1,3.482782104983926,72.780296746641397,0,,,,,,,,,,,,,,,,,,,,,,
268,1,3.482337947934866,72.781008705496788,0,,,,,,,,,,,,,,,,,,,,,,
269,1,3.482071487233043,72.781364684924483,0,,,,,,,,,,,,,,,,,,,,,,
270,1,3.481893790885806,72.781987627968192,0,,,,,,,,,,,,,,,,,,,,,,
271,1,3.481005476787686,72.783055566251278,0,,,,,,,,,,,,,,,,,,,,,,
272,1,3.480561319738626,72.783678509294987,0,,,,,,,,,,,,,,,,,,,,,,
273,1,3.480117162689567,72.784390468150377,0,,,,,,,,,,,,,,,,,,,,,,
274,1,3.479761769995093,72.784835379570723,0,,,,,,,,,,,,,,,,,,,,,,
275,1,3.479139916598797,72.785458406433463,0,,,,,,,,,,,,,,,,,,,,,,
276,1,3.478606827557087,72.786437328904867,0,,,,,,,,,,,,,,,,,,,,,,
277,1,3.477814570069313,72.786998664960265,0,,,,,,,,,,,,,,,,,,,,,,
278,1,3.477192632853985,72.787799974903464,0,,,,,,,,,,,,,,,,,,,,,,
279,1,3.476837323978543,72.78851218521595,0,,,,,,,,,,,,,,,,,,,,,,
280,1,3.476393166929483,72.789224479347467,0,,,,,,,,,,,,,,,,,,,,,,
281,1,3.475682381540537,72.790114805102348,0,,,,,,,,,,,,,,,,,,,,,,
282,1,3.475327072665095,72.791005130857229,0,,,,,,,,,,,,,,,,,,,,,,
283,1,3.47514946013689,72.79153922572732,0,,,,,,,,,,,,,,,,,,,,,,
284,1,3.474882915616035,72.792162420228124,0,,,,,,,,,,,,,,,,,,,,,,
285,1,3.474616454914212,72.792963730171323,0,,,,,,,,,,,,,,,,,,,,,,
286,1,3.474349994212389,72.793675940483809,0,,,,,,,,,,,,,,,,,,,,,,
287,1,3.473639292642474,72.794922245666385,0,,,,,,,,,,,,,,,,,,,,,,
288,1,3.473195135593414,72.79572338797152,0,,,,,,,,,,,,,,,,,,,,,,
